Date,Open,High,Low,Close,Volume
2020-04-05 00:00:00+00:00,6862.54,6883.41,6715.93,6791.13,29510409856
2020-04-06 00:00:00+00:00,6788.05,7271.78,6782.89,7271.78,46896904615
2020-04-07 00:00:00+00:00,7273.64,7427.94,7136.71,7176.41,44243482668
2020-04-08 00:00:00+00:00,7179.28,7356.22,7153.31,7334.1,37563249549
2020-04-09 00:00:00+00:00,7337.97,7341.45,7179.09,7302.09,34815139178
2020-04-10 00:00:00+00:00,7303.82,7303.82,6802.48,6865.49,43622840992
2020-04-11 00:00:00+00:00,6867.44,6926.07,6789.92,6859.08,31222085946
2020-04-12 00:00:00+00:00,6858.07,7119.95,6811.08,6971.09,35759567632
2020-04-13 00:00:00+00:00,6965.62,6965.62,6668.26,6845.04,38619308647
2020-04-14 00:00:00+00:00,6843.28,6958.56,6793.82,6842.43,34110434052
2020-04-15 00:00:00+00:00,6845.56,6928.66,6633.4,6642.11,32288311031
2020-04-16 00:00:00+00:00,6640.45,7134.45,6555.5,7116.8,46783242377
2020-04-17 00:00:00+00:00,7116.55,7167.18,7050.33,7096.18,32513423567
2020-04-18 00:00:00+00:00,7092.29,7269.96,7089.25,7257.67,32447188386
2020-04-19 00:00:00+00:00,7260.92,7280.52,7167.05,7189.42,31311210215
2020-04-20 00:00:00+00:00,7186.87,7240.29,6835.5,6881.96,37747113936
2020-04-21 00:00:00+00:00,6879.78,6934.55,6834.44,6880.32,32589741511
2020-04-22 00:00:00+00:00,6879.44,7145.87,6867.78,7117.21,33249153866
2020-04-23 00:00:00+00:00,7121.31,7491.79,7081.59,7429.72,43500782316
2020-04-24 00:00:00+00:00,7434.18,7574.2,7434.18,7550.9,34636526286
2020-04-25 00:00:00+00:00,7550.48,7641.36,7521.67,7569.94,32941541447
2020-04-26 00:00:00+00:00,7570.14,7700.59,7561.41,7679.87,33070154491
2020-04-27 00:00:00+00:00,7679.42,7795.6,7679.42,7795.6,36162144725
2020-04-28 00:00:00+00:00,7796.97,7814.53,7730.81,7807.06,33187959921
2020-04-29 00:00:00+00:00,7806.71,8871.75,7786.05,8801.04,60201052203
2020-04-30 00:00:00+00:00,8797.67,9440.65,8533.26,8658.55,66964629541
2020-05-01 00:00:00+00:00,8672.78,9048.02,8667.76,8864.77,44068389997
2020-05-02 00:00:00+00:00,8869.06,9007.19,8811.37,8988.6,40134388683
2020-05-03 00:00:00+00:00,8983.61,9167.78,8830.97,8897.47,47101785174
2020-05-04 00:00:00+00:00,8895.75,8956.91,8645.02,8912.65,45718796276
2020-05-05 00:00:00+00:00,8912.83,9062.42,8856.83,9003.07,43148462663
2020-05-06 00:00:00+00:00,9007.44,9411.47,8966.71,9268.76,49371886931
2020-05-07 00:00:00+00:00,9261.9,9992.66,9138.32,9951.52,61112700562
2020-05-08 00:00:00+00:00,9936.16,9996.74,9767.17,9842.67,51780748042
2020-05-09 00:00:00+00:00,9840.91,9913.86,9580.64,9593.9,46566121841
2020-05-10 00:00:00+00:00,9591.17,9595.58,8395.11,8756.43,63325279337
2020-05-11 00:00:00+00:00,8755.54,9033.47,8374.32,8601.8,57119858802
2020-05-12 00:00:00+00:00,8610.39,8949.9,8569.64,8804.48,42142717533
2020-05-13 00:00:00+00:00,8805.39,9317.88,8805.39,9269.99,45558144023
2020-05-14 00:00:00+00:00,9271.33,9793.27,9255.04,9733.72,56426907637
2020-05-15 00:00:00+00:00,9734.29,9755.83,9261.4,9328.2,48158802327
2020-05-16 00:00:00+00:00,9333.24,9564.21,9260.69,9377.01,36164766408
2020-05-17 00:00:00+00:00,9374.93,9823.0,9349.55,9670.74,40084250663
2020-05-18 00:00:00+00:00,9675.7,9906.03,9570.36,9726.58,41827139896
2020-05-19 00:00:00+00:00,9727.06,9836.05,9539.62,9729.04,39254288955
2020-05-20 00:00:00+00:00,9725.33,9804.79,9447.2,9522.98,36546239703
2020-05-21 00:00:00+00:00,9522.74,9555.24,8869.93,9081.76,39326160532
2020-05-22 00:00:00+00:00,9080.33,9232.94,9008.64,9182.58,29810773699
2020-05-23 00:00:00+00:00,9185.06,9302.5,9118.11,9209.29,27727866812
2020-05-24 00:00:00+00:00,9212.28,9288.4,8787.25,8790.37,32518803300
2020-05-25 00:00:00+00:00,8786.11,8951.01,8719.67,8906.93,31288157264
2020-05-26 00:00:00+00:00,8909.59,8991.97,8757.29,8835.05,29584186947
2020-05-27 00:00:00+00:00,8837.38,9203.32,8834.16,9181.02,32740536902
2020-05-28 00:00:00+00:00,9184.95,9546.32,9148.46,9525.75,34367073114
2020-05-29 00:00:00+00:00,9528.36,9573.67,9379.34,9439.12,32896642044
2020-05-30 00:00:00+00:00,9438.91,9704.03,9366.73,9700.41,32722975141
2020-05-31 00:00:00+00:00,9700.11,9700.34,9432.3,9461.06,27773290299
2020-06-01 00:00:00+00:00,9463.61,10199.57,9450.9,10167.27,35198901068
2020-06-02 00:00:00+00:00,10162.97,10182.34,9460.57,9529.8,39137252109
2020-06-03 00:00:00+00:00,9533.76,9682.86,9471.85,9656.72,25007459262
2020-06-04 00:00:00+00:00,9655.85,9887.61,9525.25,9800.64,25921805072
2020-06-05 00:00:00+00:00,9800.22,9869.24,9663.22,9665.53,23509628646
2020-06-06 00:00:00+00:00,9664.9,9773.43,9591.02,9653.68,20438419222
2020-06-07 00:00:00+00:00,9653.0,9768.5,9458.15,9758.85,25015250846
2020-06-08 00:00:00+00:00,9760.06,9782.31,9675.89,9771.49,21486346312
2020-06-09 00:00:00+00:00,9774.36,9836.37,9664.72,9795.7,23717842783
2020-06-10 00:00:00+00:00,9794.12,9908.9,9728.29,9870.09,25706567601
2020-06-11 00:00:00+00:00,9870.08,9938.3,9263.07,9321.78,30247143440
2020-06-12 00:00:00+00:00,9320.69,9540.47,9285.85,9480.84,22610564515
2020-06-13 00:00:00+00:00,9480.74,9493.21,9396.01,9475.28,17564322315
2020-06-14 00:00:00+00:00,9477.55,9482.27,9347.59,9386.79,18991732746
2020-06-15 00:00:00+00:00,9386.04,9504.86,8990.18,9450.7,26699704768
2020-06-16 00:00:00+00:00,9454.27,9579.43,9400.45,9538.02,21565537209
2020-06-17 00:00:00+00:00,9533.78,9540.42,9327.34,9480.25,20177709879
2020-06-18 00:00:00+00:00,9481.57,9482.78,9328.4,9411.84,17770083003
2020-06-19 00:00:00+00:00,9410.29,9440.88,9274.3,9288.02,19632223107
2020-06-20 00:00:00+00:00,9290.96,9394.97,9247.38,9332.34,17130541557
2020-06-21 00:00:00+00:00,9330.93,9401.11,9300.43,9303.63,15324301169
2020-06-22 00:00:00+00:00,9300.92,9655.07,9296.87,9648.72,21104009514
2020-06-23 00:00:00+00:00,9644.08,9670.54,9547.25,9629.66,17006433272
2020-06-24 00:00:00+00:00,9632.15,9680.37,9278.23,9313.61,18961716076
2020-06-25 00:00:00+00:00,9314.13,9340.16,9095.32,9264.81,18616048626
2020-06-26 00:00:00+00:00,9261.0,9310.52,9101.74,9162.92,18341465837
2020-06-27 00:00:00+00:00,9167.82,9207.81,8998.22,9045.39,17273093144
2020-06-28 00:00:00+00:00,9048.46,9197.55,8975.53,9143.58,14560870760
2020-06-29 00:00:00+00:00,9140.03,9237.57,9041.88,9190.85,16460547078
2020-06-30 00:00:00+00:00,9185.58,9217.84,9084.84,9137.99,15735797744
2020-07-01 00:00:00+00:00,9145.99,9309.75,9104.74,9228.33,15971550355
2020-07-02 00:00:00+00:00,9231.14,9274.96,9036.62,9123.41,16338916796
2020-07-03 00:00:00+00:00,9124.84,9202.34,9058.79,9087.3,13078970999
2020-07-04 00:00:00+00:00,9084.23,9183.3,9053.63,9132.49,12290528515
2020-07-05 00:00:00+00:00,9126.09,9162.18,8977.02,9073.94,12903406143
2020-07-06 00:00:00+00:00,9072.85,9375.47,9058.66,9375.47,17889263252
2020-07-07 00:00:00+00:00,9349.16,9360.62,9201.82,9252.28,13839652595
2020-07-08 00:00:00+00:00,9253.02,9450.34,9249.5,9428.33,19702359883
2020-07-09 00:00:00+00:00,9427.99,9431.38,9235.0,9277.97,18000702524
2020-07-10 00:00:00+00:00,9273.36,9287.47,9118.0,9278.81,16860035605
2020-07-11 00:00:00+00:00,9277.51,9293.53,9199.49,9240.35,13249910444
2020-07-12 00:00:00+00:00,9241.05,9319.42,9197.45,9276.5,14452361907
2020-07-13 00:00:00+00:00,9277.21,9306.41,9224.29,9243.61,17519821266
2020-07-14 00:00:00+00:00,9238.7,9283.84,9171.66,9243.21,18085038362
2020-07-15 00:00:00+00:00,9241.9,9275.33,9171.93,9192.84,15844731575
2020-07-16 00:00:00+00:00,9191.98,9214.31,9088.95,9132.23,15713967523
2020-07-17 00:00:00+00:00,9131.81,9182.25,9089.2,9151.39,13944570749
2020-07-18 00:00:00+00:00,9151.18,9230.98,9100.82,9159.04,12252601475
2020-07-19 00:00:00+00:00,9158.01,9201.4,9097.63,9185.82,12939002784
2020-07-20 00:00:00+00:00,9187.22,9214.27,9137.51,9164.23,13755604146
2020-07-21 00:00:00+00:00,9162.51,9407.26,9149.39,9374.89,18069581956
2020-07-22 00:00:00+00:00,9375.08,9530.52,9319.65,9525.36,16532254884
2020-07-23 00:00:00+00:00,9527.14,9610.25,9483.0,9581.07,18146399002
2020-07-24 00:00:00+00:00,9585.51,9623.34,9481.45,9536.89,16552768325
2020-07-25 00:00:00+00:00,9539.49,9704.56,9530.21,9677.11,16610070933
2020-07-26 00:00:00+00:00,9680.23,10023.81,9652.85,9905.17,20507998997
2020-07-27 00:00:00+00:00,9905.22,11298.22,9903.97,10990.87,35359749590
2020-07-28 00:00:00+00:00,11017.46,11204.33,10632.63,10912.82,28766551142
2020-07-29 00:00:00+00:00,10912.95,11304.4,10856.14,11100.47,24617249715
2020-07-30 00:00:00+00:00,11099.83,11169.36,10895.46,11111.21,22857247901
2020-07-31 00:00:00+00:00,11110.21,11415.86,10987.05,11323.47,23160469766
2020-08-01 00:00:00+00:00,11322.57,11794.78,11239.68,11759.59,26075670303
2020-08-02 00:00:00+00:00,11758.76,12034.14,11018.13,11053.61,27410067336
2020-08-03 00:00:00+00:00,11043.77,11453.08,11012.42,11246.35,20271713443
2020-08-04 00:00:00+00:00,11246.2,11385.38,11094.15,11205.89,21250197042
2020-08-05 00:00:00+00:00,11203.82,11786.62,11158.29,11747.02,24411254471
2020-08-06 00:00:00+00:00,11749.87,11902.34,11598.71,11779.77,23400740340
2020-08-07 00:00:00+00:00,11778.89,11898.04,11408.59,11601.47,23132312867
2020-08-08 00:00:00+00:00,11604.55,11800.06,11558.43,11754.05,17572057837
2020-08-09 00:00:00+00:00,11737.33,11806.06,11548.78,11675.74,17489608833
2020-08-10 00:00:00+00:00,11662.26,12045.14,11662.26,11878.11,26114112569
2020-08-11 00:00:00+00:00,11881.65,11932.71,11195.71,11410.53,27039782640
2020-08-12 00:00:00+00:00,11404.6,11748.4,11249.61,11584.93,25064548486
2020-08-13 00:00:00+00:00,11588.41,11796.4,11216.87,11784.14,27522199497
2020-08-14 00:00:00+00:00,11772.66,12150.99,11685.46,11768.87,24237958589
2020-08-15 00:00:00+00:00,11768.7,11963.2,11768.7,11865.7,23354924400
2020-08-16 00:00:00+00:00,11866.69,11934.9,11737.19,11892.8,20583375490
2020-08-17 00:00:00+00:00,11895.66,12359.06,11806.7,12254.4,28227687027
2020-08-18 00:00:00+00:00,12251.9,12335.71,11954.53,11991.23,26043227672
2020-08-19 00:00:00+00:00,11990.88,12028.92,11687.33,11758.28,24502851117
2020-08-20 00:00:00+00:00,11761.5,11900.41,11710.06,11878.37,20175242945
2020-08-21 00:00:00+00:00,11878.03,11899.26,11564.98,11592.49,23762425999
2020-08-22 00:00:00+00:00,11585.48,11689.41,11448.81,11681.83,20224191306
2020-08-23 00:00:00+00:00,11679.7,11713.43,11559.92,11664.85,18482062658
2020-08-24 00:00:00+00:00,11663.69,11807.63,11623.25,11774.6,20681511755
2020-08-25 00:00:00+00:00,11773.59,11778.3,11189.85,11366.13,26301509932
2020-08-26 00:00:00+00:00,11366.89,11530.05,11296.99,11488.36,22466660958
2020-08-27 00:00:00+00:00,11485.61,11570.79,11185.94,11323.4,23240415076
2020-08-28 00:00:00+00:00,11325.3,11545.62,11316.42,11542.5,19807127588
2020-08-29 00:00:00+00:00,11541.05,11585.64,11466.29,11506.87,17485597759
2020-08-30 00:00:00+00:00,11508.71,11715.26,11492.38,11711.51,19760127945
2020-08-31 00:00:00+00:00,11713.31,11768.88,11598.32,11680.82,22285928250
2020-09-01 00:00:00+00:00,11679.32,12067.08,11601.13,11970.48,27311555343
2020-09-02 00:00:00+00:00,11964.82,11964.82,11290.79,11414.03,28037405299
2020-09-03 00:00:00+00:00,11407.19,11443.02,10182.46,10245.3,31927261555
2020-09-04 00:00:00+00:00,10230.37,10663.92,10207.94,10511.81,29965130374
2020-09-05 00:00:00+00:00,10512.53,10581.57,9946.68,10169.57,44916565292
2020-09-06 00:00:00+00:00,10167.22,10353.93,10056.89,10280.35,37071460174
2020-09-07 00:00:00+00:00,10281.0,10399.15,9916.49,10369.56,33703098409
2020-09-08 00:00:00+00:00,10369.31,10414.78,9945.11,10131.52,33430927462
2020-09-09 00:00:00+00:00,10134.15,10350.54,10017.25,10242.35,24128292755
2020-09-10 00:00:00+00:00,10242.33,10503.91,10238.14,10363.14,54406443211
2020-09-11 00:00:00+00:00,10369.03,10434.92,10140.84,10400.92,45201121775
2020-09-12 00:00:00+00:00,10409.86,10578.84,10292.39,10442.17,36750077324
2020-09-13 00:00:00+00:00,10452.4,10577.21,10224.33,10323.76,36506852789
2020-09-14 00:00:00+00:00,10328.73,10800.01,10266.01,10680.84,35453581940
2020-09-15 00:00:00+00:00,10677.75,10938.63,10656.46,10796.95,32509451925
2020-09-16 00:00:00+00:00,10797.76,11100.12,10704.88,10974.91,30769986455
2020-09-17 00:00:00+00:00,10973.25,11037.42,10774.63,10948.99,38151810523
2020-09-18 00:00:00+00:00,10951.82,11034.91,10829.66,10944.59,26341903912
2020-09-19 00:00:00+00:00,10933.75,11134.09,10909.62,11094.35,22764204008
2020-09-20 00:00:00+00:00,11095.87,11095.87,10814.48,10938.27,24699523788
2020-09-21 00:00:00+00:00,10934.93,10988.3,10380.26,10462.26,28884999244
2020-09-22 00:00:00+00:00,10459.62,10568.08,10382.73,10538.46,23621787804
2020-09-23 00:00:00+00:00,10535.49,10537.83,10197.87,10246.19,23788661867
2020-09-24 00:00:00+00:00,10248.79,10771.06,10231.49,10760.07,47144380902
2020-09-25 00:00:00+00:00,10761.11,10777.7,10578.91,10692.72,39348590957
2020-09-26 00:00:00+00:00,10695.58,10773.0,10667.28,10750.72,46852525493
2020-09-27 00:00:00+00:00,10746.89,10803.98,10622.92,10775.27,53745972818
2020-09-28 00:00:00+00:00,10776.61,10945.35,10703.89,10709.65,47762394731
2020-09-29 00:00:00+00:00,10709.65,10860.0,10649.5,10844.64,46582396602
2020-09-30 00:00:00+00:00,10843.87,10847.26,10669.32,10784.49,44171073700
2020-10-01 00:00:00+00:00,10795.25,10933.62,10472.36,10619.45,40023134100
2020-10-02 00:00:00+00:00,10619.82,10657.84,10416.69,10575.97,48661453918
2020-10-03 00:00:00+00:00,10575.1,10598.94,10511.13,10549.33,44660271563
2020-10-04 00:00:00+00:00,10550.44,10686.0,10534.39,10669.58,71251776995
2020-10-05 00:00:00+00:00,10676.53,10793.51,10634.6,10793.34,47537578009
2020-10-06 00:00:00+00:00,10796.31,10797.58,10528.89,10604.41,42623695307
2020-10-07 00:00:00+00:00,10603.36,10680.51,10562.51,10668.97,37799458436
2020-10-08 00:00:00+00:00,10669.37,10945.74,10562.61,10915.69,63314794397
2020-10-09 00:00:00+00:00,10927.91,11102.67,10846.85,11064.46,22799117613
2020-10-10 00:00:00+00:00,11059.14,11442.21,11056.94,11296.36,22877978588
2020-10-11 00:00:00+00:00,11296.08,11428.81,11288.63,11384.18,19968627060
2020-10-12 00:00:00+00:00,11392.64,11698.47,11240.69,11555.36,26163972642
2020-10-13 00:00:00+00:00,11548.72,11548.98,11321.22,11425.9,24241420251
2020-10-14 00:00:00+00:00,11429.05,11539.98,11307.83,11429.51,24103426719
2020-10-15 00:00:00+00:00,11426.6,11569.91,11303.6,11495.35,24487233058
2020-10-16 00:00:00+00:00,11502.83,11540.06,11223.01,11322.12,25635480772
2020-10-17 00:00:00+00:00,11322.12,11386.26,11285.35,11358.1,19130430174
2020-10-18 00:00:00+00:00,11355.98,11483.36,11347.58,11483.36,18283314340
2020-10-19 00:00:00+00:00,11495.04,11799.09,11408.29,11742.04,23860769928
2020-10-20 00:00:00+00:00,11745.97,11999.92,11681.48,11916.33,30915821592
2020-10-21 00:00:00+00:00,11913.08,13184.57,11900.93,12823.69,43414712626
2020-10-22 00:00:00+00:00,12801.64,13161.59,12717.09,12965.89,34729759598
2020-10-23 00:00:00+00:00,12971.55,13015.96,12752.65,12931.54,28974975003
2020-10-24 00:00:00+00:00,12931.57,13145.07,12885.75,13108.06,24542317940
2020-10-25 00:00:00+00:00,13108.06,13329.18,12910.06,13031.17,24406920575
2020-10-26 00:00:00+00:00,13031.2,13225.3,12822.38,13075.25,29461458313
2020-10-27 00:00:00+00:00,13075.24,13759.67,13060.84,13654.22,33749878156
2020-10-28 00:00:00+00:00,13654.21,13837.7,12932.25,13271.29,35867318895
2020-10-29 00:00:00+00:00,13271.3,13612.05,12980.06,13437.88,56499499598
2020-10-30 00:00:00+00:00,13437.87,13651.52,13136.2,13546.52,30581485201
2020-10-31 00:00:00+00:00,13546.53,14028.21,13457.53,13781.0,30306464719
2020-11-01 00:00:00+00:00,13781.0,13862.03,13628.38,13737.11,24453857900
2020-11-02 00:00:00+00:00,13737.03,13808.32,13243.16,13550.49,30771455468
2020-11-03 00:00:00+00:00,13550.45,13984.98,13325.44,13950.3,29869951617
2020-11-04 00:00:00+00:00,13950.49,14218.77,13580.47,14133.71,35116364962
2020-11-05 00:00:00+00:00,14133.73,15706.4,14102.09,15579.85,40856321439
2020-11-06 00:00:00+00:00,15579.73,15903.44,15226.84,15565.88,39837841971
2020-11-07 00:00:00+00:00,15565.88,15737.1,14423.2,14833.75,35024953706
2020-11-08 00:00:00+00:00,14833.75,15637.32,14744.11,15479.57,26632075029
2020-11-09 00:00:00+00:00,15479.6,15785.14,14865.53,15332.32,34149115566
2020-11-10 00:00:00+00:00,15332.35,15450.33,15124.96,15290.9,25574938143
2020-11-11 00:00:00+00:00,15290.91,15916.26,15290.01,15701.34,29772374934
2020-11-12 00:00:00+00:00,15701.3,16305.0,15534.77,16276.34,34175758344
2020-11-13 00:00:00+00:00,16276.44,16463.18,15992.15,16317.81,31599492172
2020-11-14 00:00:00+00:00,16317.81,16317.81,15749.19,16068.14,27481710135
2020-11-15 00:00:00+00:00,16068.14,16123.11,15793.53,15955.59,23653867583
2020-11-16 00:00:00+00:00,15955.58,16816.18,15880.71,16716.11,31526766675
2020-11-17 00:00:00+00:00,16685.69,17782.92,16564.54,17645.41,39006849170
2020-11-18 00:00:00+00:00,17645.19,18393.95,17352.91,17804.01,49064800278
2020-11-19 00:00:00+00:00,17803.86,18119.55,17382.55,17817.09,36985055355
2020-11-20 00:00:00+00:00,17817.08,18773.23,17765.79,18621.31,36992873940
2020-11-21 00:00:00+00:00,18621.32,18936.62,18444.36,18642.23,39650210707
2020-11-22 00:00:00+00:00,18642.23,18688.97,17671.38,18370.0,41280434226
2020-11-23 00:00:00+00:00,18370.02,18711.43,18000.8,18364.12,42741112308
2020-11-24 00:00:00+00:00,18365.02,19348.27,18128.66,19107.46,51469565009
2020-11-25 00:00:00+00:00,19104.41,19390.96,18581.15,18732.12,43710357371
2020-11-26 00:00:00+00:00,18729.84,18866.29,16351.04,17150.62,61396835737
2020-11-27 00:00:00+00:00,17153.91,17445.02,16526.42,17108.4,38886494645
2020-11-28 00:00:00+00:00,17112.93,17853.94,16910.65,17717.41,32601040734
2020-11-29 00:00:00+00:00,17719.63,18283.63,17559.12,18177.48,31133957704
2020-11-30 00:00:00+00:00,18178.32,19749.26,18178.32,19625.84,47728480399
2020-12-01 00:00:00+00:00,19633.77,19845.97,18321.92,18803.0,49633658712
2020-12-02 00:00:00+00:00,18801.74,19308.33,18347.72,19201.09,37387697139
2020-12-03 00:00:00+00:00,19205.93,19566.19,18925.79,19445.4,31930317405
2020-12-04 00:00:00+00:00,19446.97,19511.4,18697.19,18699.77,33872388058
2020-12-05 00:00:00+00:00,18698.38,19160.45,18590.19,19154.23,27242455064
2020-12-06 00:00:00+00:00,19154.18,19390.5,18897.89,19345.12,25293775714
2020-12-07 00:00:00+00:00,19343.13,19411.83,18931.14,19191.63,26896357742
2020-12-08 00:00:00+00:00,19191.53,19283.48,18269.95,18321.14,31692288756
2020-12-09 00:00:00+00:00,18320.88,18626.29,17935.55,18553.92,34420373071
2020-12-10 00:00:00+00:00,18553.3,18553.3,17957.06,18264.99,25547132265
2020-12-11 00:00:00+00:00,18263.93,18268.45,17619.53,18058.9,27919640985
2020-12-12 00:00:00+00:00,18051.32,18919.55,18046.04,18803.66,21752580802
2020-12-13 00:00:00+00:00,18806.77,19381.54,18734.33,19142.38,25450468637
2020-12-14 00:00:00+00:00,19144.49,19305.1,19012.71,19246.64,22473997681
2020-12-15 00:00:00+00:00,19246.92,19525.01,19079.84,19417.08,26741982541
2020-12-16 00:00:00+00:00,19418.82,21458.91,19298.32,21310.6,44409011479
2020-12-17 00:00:00+00:00,21308.35,23642.66,21234.68,22805.16,71378606374
2020-12-18 00:00:00+00:00,22806.8,23238.6,22399.81,23137.96,40387896275
2020-12-19 00:00:00+00:00,23132.87,24085.86,22826.47,23869.83,38487546580
2020-12-20 00:00:00+00:00,23861.77,24209.66,23147.71,23477.29,37844228422
2020-12-21 00:00:00+00:00,23474.46,24059.98,22159.37,22803.08,45852713981
2020-12-22 00:00:00+00:00,22794.04,23789.9,22430.61,23783.03,44171632681
2020-12-23 00:00:00+00:00,23781.97,24024.49,22802.65,23241.35,51146161904
2020-12-24 00:00:00+00:00,23240.2,23768.34,22777.6,23735.95,41080759713
2020-12-25 00:00:00+00:00,23733.57,24710.1,23463.67,24664.79,42068395846
2020-12-26 00:00:00+00:00,24677.02,26718.07,24522.69,26437.04,48332647295
2020-12-27 00:00:00+00:00,26439.37,28288.84,25922.77,26272.29,66479895605
2020-12-28 00:00:00+00:00,26280.82,27389.11,26207.64,27084.81,49056742893
2020-12-29 00:00:00+00:00,27081.81,27370.72,25987.3,27362.44,45265946774
2020-12-30 00:00:00+00:00,27360.09,28937.74,27360.09,28840.95,51287442704
2020-12-31 00:00:00+00:00,28841.57,29244.88,28201.99,29001.72,46754964848
2021-01-01 00:00:00+00:00,28994.01,29600.63,28803.59,29374.15,40730301359
2021-01-02 00:00:00+00:00,29376.46,33155.12,29091.18,32127.27,67865420765
2021-01-03 00:00:00+00:00,32129.41,34608.56,32052.32,32782.02,78665235202
2021-01-04 00:00:00+00:00,32810.95,33440.22,28722.76,31971.91,81163475344
2021-01-05 00:00:00+00:00,31977.04,34437.59,30221.19,33992.43,67547324782
2021-01-06 00:00:00+00:00,34013.61,36879.7,33514.04,36824.36,75289433811
2021-01-07 00:00:00+00:00,36833.88,40180.37,36491.19,39371.04,84762141031
2021-01-08 00:00:00+00:00,39381.77,41946.74,36838.64,40797.61,88107519480
2021-01-09 00:00:00+00:00,40788.64,41436.35,38980.88,40254.55,61984162837
2021-01-10 00:00:00+00:00,40254.22,41420.19,35984.63,38356.44,79980747690
2021-01-11 00:00:00+00:00,38346.53,38346.53,30549.6,35566.66,123320567399
2021-01-12 00:00:00+00:00,35516.36,36568.53,32697.98,33922.96,74773277909
2021-01-13 00:00:00+00:00,33915.12,37599.96,32584.67,37316.36,69364315979
2021-01-14 00:00:00+00:00,37325.11,39966.41,36868.56,39187.33,63615990033
2021-01-15 00:00:00+00:00,39156.71,39577.71,34659.59,36825.37,67760757881
2021-01-16 00:00:00+00:00,36821.65,37864.37,35633.55,36178.14,57706187875
2021-01-17 00:00:00+00:00,36163.65,36722.35,34069.32,35791.28,52359854336
2021-01-18 00:00:00+00:00,35792.24,37299.29,34883.84,36630.07,49511702429
2021-01-19 00:00:00+00:00,36642.23,37755.89,36069.8,36069.8,57244195486
2021-01-20 00:00:00+00:00,36050.11,36378.33,33570.48,35547.75,66834573161
2021-01-21 00:00:00+00:00,35549.4,35552.68,30250.75,30825.7,75643067688
2021-01-22 00:00:00+00:00,30817.62,33811.85,28953.37,33005.76,77207272511
2021-01-23 00:00:00+00:00,32985.76,33360.98,31493.16,32067.64,48354737975
2021-01-24 00:00:00+00:00,32064.38,32944.01,31106.69,32289.38,48643830599
2021-01-25 00:00:00+00:00,32285.8,34802.74,32087.79,32366.39,59897054838
2021-01-26 00:00:00+00:00,32358.61,32794.55,31030.27,32569.85,60255421470
2021-01-27 00:00:00+00:00,32564.03,32564.03,29367.14,30432.55,62576762015
2021-01-28 00:00:00+00:00,30441.04,33858.31,30023.21,33466.1,76517157706
2021-01-29 00:00:00+00:00,34318.67,38406.26,32064.81,34316.39,117894572511
